Start Date,Contract Description,Vendor Name,Amount,Contract No.,C.O. No.,Line No,SOA No.,Department,Contract Type,Community,Type,Fiscal Year
2020-08-18,develop processes, reports and data synchronization,MICHAEL NEAL,$24,530.00,HC0001420,Original,0,,Yukon Housing Corporation,IT System Development,Whitehorse,D,2020-21
2020-04-01,POSSE Licenses,COMPUTRONIX (CANADA) LTD,$33,600.00,C00053749,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,PRI Upgrade,SOFTCHOICE CANADA INC,$7,825.27,C00053725,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,Leave System Support,MAKE IT INC,$35,000.00,C00053708,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,Maintenance to PIMS System,TECHKNOW SOFTWARE CORP,$25,000.00,C00053706,Original,0,,Energy, Mines & Resources,IT System Maintenance,Whitehorse,D,2020-21
2020-03-27,FileHold User Licenses for YETI,FILEHOLD SYSTEMS INC,$4,400.00,C00053703,Original,0,,Justice,IT System Development,Other-Non Yukon,D,2019-20
2020-04-01,TRAC - One Year License,PROOF DATA TECHNOLOGY INC,$75,000.00,C00053689,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2020-21
2020-04-01,Support, Patches and Updates of Oracle/PeopleSoft Products,ORACLE CANADA ULC,$725,000.00,C00053652,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-03-23,Develop Yukon Residency Confirmation API,JOTHAM APALOO O/A VOLTA,$4,000.00,C00053651,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-04-01,Annual Maintenance - Archibus,HORIZANT INC,$26,735.00,C00053646,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-03-26,ETL and Support for Open Data,BIZONT INC,$5,000.00,C00053645,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-03-28,Renew Elastic Search security logging license,SOFTCHOICE CANADA INC,$27,645.00,C00053626,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-28,Renew Proofpoint security awareness license,SOFTCHOICE CANADA INC,$65,945.00,C00053623,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-04-01,Skype for Business Support Services,INFRASYS GROUP INC,$20,000.00,C00053618,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2020-21
2020-04-01,Skype for Business Support Services,INFRASYS GROUP INC,$0.00,C00053618,1,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2021-22
2020-03-25,APEX Support and Training,DIEDRE DAVIDSON O/A,$45,000.00,C00053583,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-09,PBMS ArcGIS Building Footprints,LAURA GRIEVE O/A ASPECTNORTH,$10,000.00,C00053582,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-24,HRAMS Enhancements,TECHKNOW SOFTWARE CORP,$10,000.00,C00053581,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-04-01,Provide Adobe software and licensing,TLE'NAX T'AWEI INC O/A,$48,000.00,C00053580,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-03-24,Submit a class 1 exploration notice phase3- WP4,KELLETT COMMUNICATIONS INC,$19,000.00,C00053559,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-03-18,Maintenance Agreement & Licences Cisco Equip (Telehealth),INSIGHT CANADA INC,$34,718.81,C00053558,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2020-04-01,Software,PARKLANE SYSTEMS INC,$35,460.00,C00053555,Original,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,Software,PARKLANE SYSTEMS INC,$4,178.12,C00053555,1,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2020-21
2020-03-23,SharePoint Collaborating Site for Justice,CAROLINNA K THOMPSON,$2,000.00,C00053511,Original,0,,Justice,IT System Development,Whitehorse,D,2019-20
2020-04-01,Provide Service Contract for InReach Devices,INREACH CANADA,$2,200.00,C00053495,Original,0,,Environment,IT System Maintenance,Other-Non Yukon,D,2020-21
2020-04-01,Provide Service Contract for InReach Devices,INREACH CANADA,$635.00,C00053495,1,0,,Environment,IT System Maintenance,Other-Non Yukon,D,2020-21
2020-05-19,Security Threat Risk Assessment for Legal Files,MAKE IT INC,$5,760.00,C00053476,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2020-21
2020-03-16,Yg Branding for External facing exchange webmail,BIZONT INC,$5,800.00,C00053368,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-04-01,Data Hosting and Maintenance,NORTHERN AVCOM LTD,$13,814.45,C00053331,Original,0,,Energy, Mines & Resources,IT System Maintenance,Other,D,2020-21
2020-04-01,Data Hosting and Maintenance,NORTHERN AVCOM LTD,$12,169.31,C00053330,Original,0,,Energy, Mines & Resources,IT System Maintenance,Other,D,2020-21
2020-04-01,Data Hosting and Maintenance,NORTHERN AVCOM LTD,$4,000.00,C00053330,1,0,,Energy, Mines & Resources,IT System Maintenance,Other,D,2021-22
2020-03-01,Provide satellite communications,GALAXY BROADBAND,$16,169.99,C00053317,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2019-20
2020-03-01,Provide satellite communications,GALAXY BROADBAND,$15,928.89,C00053317,1,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2021-22
2020-04-01,Admin fees for use of claims system - renewal,CLEAR RISK INC,$18,632.15,C00053314,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-03-09,Software database,COYOTE SOFTWARE CORPORATION,$4,934.40,C00053303,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2020-04-01,Maintenance of online registry,MAKE IT INC,$20,000.00,C00053293,Original,0,,Executive Council Office,IT System Maintenance,Whitehorse,D,2020-21
2020-03-18,Yukon Courts website,EVOLVING WEB INC,$35,000.00,C00053280,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-04-01,Annual SAS Licensing for Data Warehouse,SAS INSTITUTE (CANADA) INC,$73,597.00,C00053273,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,VIDEOCONFERENCE SUPPORT RENEWAL,INTERDYNAMIX,$21,722.76,C00053266,Original,0,,Justice,IT System Maintenance,Other-Non Yukon,D,2020-21
2020-03-05,Perform FrontEnd performance optimization.,MAKE IT INC,$7,500.00,C00053243,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-04-01,Maintenance Agreement & Licences Tamberg Equip (Telehealth),INSIGHT CANADA INC,$34,718.81,C00053240,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2020-21
2020-04-01,Software subscription,IBM CANADA LTD,$121,000.00,C00053224,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2020-21
2020-02-26,Project Management services related to SOA ICT-SIS-PM01,WILLOWTREE CONSULTING INC,$75,000.00,C00053191,Original,0,ICT-SIS-PM01,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-03-04,Yukon.ca phase 6.0,YELLOW PENCIL INC,$23,250.00,C00053179,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-03-02,Dynamic Web Interface for PMD,ICE FOG ANALYTICS INC,$40,000.00,C00053122,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-04,Blog deployment support,AASMAN BRAND COMMUNICATIONS,$1,000.00,C00053121,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-03-04,Platform improvements for YLA,KELLETT COMMUNICATIONS INC,$8,010.00,C00053120,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-03-04,Platform improvements for YLA,KELLETT COMMUNICATIONS INC,$1,300.00,C00053120,1,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-03-04,Yukon driving tour mobile app design,AASMAN BRAND COMMUNICATIONS,$3,000.00,C00053119,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-03-02,Renewing license for Saba Human Concepts software.,SABA SOFTWARE INC,$22,956.19,C00053047,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-01,Microsoft Azure Commit,MICROSOFT CANADA CO,$24,576.00,C00053036,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-24,Structured data,KPMG LLP,$48,500.00,C00053004,Original,0,,Environment,IT System Development,Whitehorse,D,2019-20
2020-02-19,Security Threat Risk Assessment,MAKE IT INC,$4,100.00,C00053002,Original,0,,Environment,IT System Development,Whitehorse,D,2019-20
2020-03-05,eprocurement solution for YG,ESOLUTIONSGROUP LIMITED,$142,500.00,C00053000,Original,0,,Highways & Public Works,IT System Development,Other-Non Yukon,O,2019-20
2020-03-05,eprocurement solution for YG,ESOLUTIONSGROUP LIMITED,$17,400.00,C00053000,1,0,,Highways & Public Works,IT System Development,Other-Non Yukon,O,2020-21
2020-03-05,eprocurement solution for YG,ESOLUTIONSGROUP LIMITED,$5,850.00,C00053000,2,0,,Highways & Public Works,IT System Development,Other-Non Yukon,O,2020-21
2020-03-05,eprocurement solution for YG,ESOLUTIONSGROUP LIMITED,$600.00,C00053000,3,0,,Highways & Public Works,IT System Development,Other-Non Yukon,O,2020-21
2020-03-05,eprocurement solution for YG,ESOLUTIONSGROUP LIMITED,$27,910.00,C00053000,4,0,,Highways & Public Works,IT System Development,Other-Non Yukon,O,2020-21
2020-02-28,WCC, BSCS maintenance 0217 20,STATUS ELECTRICAL CORPORATION,$1,950.00,C00052985,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2019-20
2020-02-21,Installing data and power lines.,39759 YUKON INC O/A,$1,815.00,C00052981,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-09,Installing data and power lines.,39759 YUKON INC O/A,$2,538.00,C00052979,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-20,CodeQA for 3rd party rentals and Blog,YELLOW PENCIL INC,$10,000.00,C00052945,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,O,2019-20
2020-02-24,Code management and support for TIPP,YLA and others,YELLOW PENCIL INC,$15,000.00,C00052944,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-02-21,Upgrade corporate firewall hardware,VCURA CANADA INCORPORTATED,$7,000.00,C00052936,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-03-02,Password Manager Pro Support,TLE'NAX T'AWEI INC O/A,$2,676.88,C00052904,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-18,Yukon Liquor Corporation FE Implementation,MAKE IT INC,$36,875.00,C00052883,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-15,Boardroom Infrastructure Design and install,TLE'NAX T'AWEI INC O/A,$43,000.00,C00052864,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-11,IT/IM Consultant,DIEDRE DAVIDSON O/A,$47,000.00,C00052860,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-11,Archibus Version Upgrade and Support- Implementation,HORIZANT INC,$85,000.00,C00052857,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-10,Customize existing PBMS system for ICT budgeting,TECHKNOW SOFTWARE CORP,$35,000.00,C00052846,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-02-10,Customize existing PBMS system for ICT budgeting,TECHKNOW SOFTWARE CORP,$0.00,C00052846,1,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-02-11,FE Year-End Training and Quest Excel Export Update,MAKE IT INC,$20,000.00,C00052844,Original,0,,Finance,IT System Development,Whitehorse,D,2019-20
2020-04-01,On-line Registration System hosting and maintenance,CAMIS INC,$14,520.00,C00052839,Original,0,,Environment,IT System Maintenance,Whitehorse,D,2020-21
2020-01-30,Kindergarten Pre-Registration Application Enhancement,MAKE IT INC,$6,400.00,C00052804,Original,0,,Education,IT System Maintenance,Whitehorse,D,2019-20
2020-02-10,eServices Platform infrastructure&application support (C),YELLOW PENCIL INC,$5,000.00,C00052788,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,O,2019-20
2020-02-05,NIS-Elements: Basic Research Software Upgrade Agreement,NIKON CANADA INC (INSTRUMENTS),$2,587.47,C00052776,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-10,TIPP service design and dev,BIZONT INC,$20,000.00,C00052770,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-02-17,WCC -  BSCS maintenance and replacement parts,STATUS ELECTRICAL CORPORATION,$5,073.44,C00052727,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2019-20
2019-10-04,To develop and implement IT system,BELL CANADA,$79,200.00,C00052725,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2019-20
2019-10-04,To develop and implement IT system,BELL CANADA,$0.00,C00052725,1,0,,Health & Social Services,IT System Development,Whitehorse,D,2020-21
2019-10-04,To develop and implement IT system,BELL CANADA,$0.00,C00052725,2,0,,Health & Social Services,IT System Development,Whitehorse,D,2020-21
2020-01-27,API Development for Voter Consent Registry,BIZONT INC,$25,000.00,C00052704,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-02-10,LEGALFILES STRA,MAKE IT INC,$8,960.00,C00052703,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2020-02-10,LEGALFILES STRA,MAKE IT INC,$0.00,C00052703,1,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2020-01-16,Moving phone line from V109 to V120 at TMB,39759 YUKON INC O/A,$110.00,C00052682,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-05,AXIAR Support and Licensing,LBM SYSTEMS LLC,$4,182.64,C00052659,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-30,Microsoft Enterprise Agreement - Licenses,MICROSOFT CANADA CO,$473,175.00,C00052611,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-28,Tech & SCADA Support for YG Owned Water & Wastewater Sites,ADRIAN VASIU O/A,$50,000.00,C00052604,Original,0,,Community Services,IT System Maintenance,Other,I,2019-20
2020-02-03,SharePoint Migration Tool,SHAREGATE GROUP INC O/A,$16,788.00,C00052598,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-27,Upgrade SMS System,9013-6573 QUEBEC INC O/A SIR,$105,000.00,C00052597,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-27,Upgrade SMS System,9013-6573 QUEBEC INC O/A SIR,$0.00,C00052597,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2020-01-27,Yukon.ca ongoing support,YELLOW PENCIL INC,$10,000.00,C00052576,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-01-27,Modernize Government of Yukon's Digital Standard,ECHIDNA CORP O/A,$50,400.00,C00052572,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-02-03,PIA Services,CENERA,$25,325.00,C00052529,Original,0,,Environment,IT System Development,Whitehorse,D,2019-20
2020-02-03,PIA Services,CENERA,$21,325.00,C00052528,Original,0,,Environment,IT System Development,Whitehorse,D,2019-20
2020-02-17,Licensing, Inspections and Permitting System for YLC,CALYTERA SOFTWARE INC,$393,693.24,C00052518,Original,0,,Highways & Public Works,IT System Development,Other-Non Yukon,I,2019-20
2020-02-17,Licensing, Inspections and Permitting System for YLC,CALYTERA SOFTWARE INC,$149,828.75,C00052518,1,0,,Highways & Public Works,IT System Development,Other-Non Yukon,I,2020-21
2020-02-17,Licensing, Inspections and Permitting System for YLC,CALYTERA SOFTWARE INC,$42,542.50,C00052518,2,0,,Highways & Public Works,IT System Development,Other-Non Yukon,I,2020-21
2020-01-20,Submit a class 1 exploration notice phase3- WP 5,6&7,KELLETT COMMUNICATIONS INC,$45,000.00,C00052501,Original,0,HPW-ICT-ES-DEV-2019-03,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-01-20,Milestone 1 tech artifacts in the Identity space,LOGINRADIUS INC,$68,500.00,C00052465,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2020-01-10,Project Manager Consulting,KAORI TORIGAI,$10,000.00,C00052447,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-09,Solarwinds Software Maintenance,SOLARWINDS INC,$16,438.00,C00052428,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-01,YG GENIE Platform Support,BELL CANADA,$500,000.00,C00052416,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-01,YG GENIE Platform Support,BELL CANADA,-$241,063.71,C00052416,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2021-22
2019-09-29,Software License,NEXTGEN HEALTHCARE INC,$45,000.00,C00052415,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2019-20
2020-01-10,Masterpiece FM licensing,INFOR (CANADA) LTD,$132,589.13,C00052401,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-01,Cumulus Software Maintenance,OTEC SOLUTIONS INC,$11,672.07,C00052395,Original,0,,Tourism And Culture,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-11-18,Financial Front End Year End Changes,MAKE IT INC,$8,750.00,C00052377,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-03,Software Assessment,MAKE IT INC,$6,450.00,C00052354,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-02,Software Maintenance Renewal for Atlassian software,HIGHWAY THREE SOLUTIONS,$19,379.25,C00052353,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-12-27,Update jury forms and maintenance enforcement reports,TECHKNOW SOFTWARE CORP,$14,900.00,C00052350,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2019-20
2020-01-06,Interface to sort data from a Point Of Sale system.,44478 YUKON INC O/A TANGERINE,$5,000.00,C00052349,Original,0,,Energy, Mines & Resources,IT System Development,Whitehorse,D,2019-20
2020-01-03,Net Express Cobol Maintenance,MICRO FOCUS (CANADA) LTD,$14,012.82,C00052348,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-02-14,Maintenance Renewal (VSE) for Mainframe,MACRO 4 INC,$13,642.00,C00052347,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-02,System Development,MAKE IT INC,$26,700.00,C00052346,Original,0,,Public Service Commission,IT System Development,Whitehorse,D,2019-20
2019-12-02,Technical artifacts in the Identity space,VIVVO APPLICATION STUDIOS LTD,$75,000.00,C00052337,Original,0,,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2019-12-02,Technical artifacts in the Identity space,VIVVO APPLICATION STUDIOS LTD,-$8,546.25,C00052337,1,0,,Highways & Public Works,IT System Development,Whitehorse,O,2020-21
2020-01-09,FootPrints Software Licence and Support,RJR INNOVATIONS INC,$27,644.10,C00052334,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-24,POSSE install- Windows Server upgrades,COMPUTRONIX (CANADA) LTD,$15,000.00,C00052328,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-07-26,End User Productivity Assessment and Adoption,SOFTCHOICE CANADA INC,$15,000.00,C00052320,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-06,ESRT LEGAL MANAGEMENT SOFTWARE PROFESSIONAL SERVICES,LEGAL FILES SOFTWARE INC,$16,890.00,C00052314,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2020-01-06,ESRT LEGAL MANAGEMENT SOFTWARE PROFESSIONAL SERVICES,LEGAL FILES SOFTWARE INC,$0.00,C00052314,1,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2019-12-30,Coax and antenna work at MAB,TOTAL NORTH COMMUNICATIONS LTD,$3,000.00,C00052305,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-18,Cumulus User Licence,OTEC SOLUTIONS INC,$5,313.35,C00052303,Original,0,,Tourism And Culture,IT System Maintenance,Other-Non Yukon,D,2019-20
2020-01-14,WCC Employee Schedule,ALADTEC INC,$6,946.00,C00052293,Original,0,,Justice,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-12-17,Archibus Version Upgrade and Support,HORIZANT INC,$60,000.00,C00052290,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-08-01,Type 2 Improvements,TECHKNOW SOFTWARE CORP,$6,300.00,C00052288,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-08-01,Type 2 Improvements,TECHKNOW SOFTWARE CORP,-$1,100.00,C00052288,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2019-08-01,PBMS Improvements,TECHKNOW SOFTWARE CORP,$30,000.00,C00052287,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-08-01,PBMS Improvements,TECHKNOW SOFTWARE CORP,-$17.50,C00052287,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2019-12-19,IT system support,MAKE IT INC,$6,000.00,C00052267,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2019-20
2019-12-18,Student Financial Assistance service design,DOMAIN7 SOLUTIONS INC,$85,000.00,C00052263,Original,0,HPW-ICT-ES-DEV-2019-06,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2019-12-18,Student Financial Assistance service design,DOMAIN7 SOLUTIONS INC,$17,500.00,C00052263,1,0,HPW-ICT-ES-DEV-2019-06,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2019-12-18,Student Financial Assistance service design,DOMAIN7 SOLUTIONS INC,$5,000.00,C00052263,2,0,HPW-ICT-ES-DEV-2019-06,Highways & Public Works,IT System Development,Whitehorse,O,2020-21
2019-12-16,Plate Lookup API Development,BIZONT INC,$5,200.00,C00052256,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2019-12-16,Plate Lookup API Development,BIZONT INC,$0.00,C00052256,1,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2020-01-02,MAINFRAME AND APEX APPLICATION ANALYSIS AND SUPPORT,TECHKNOW SOFTWARE CORP,$39,600.00,C00052227,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2019-07-02,Measuring What Matters ECO engagement,3 PIKAS DEVELOPMENT STUDIO INC,$2,795.63,C00052130,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2019-11-05,"Red Alert" warning for THOR system,TERMINAL SYSTEMS INTERNATIONAL,$5,000.00,C00052126,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-12-03,Skype for Business Support Services,INFRASYS GROUP INC,$9,500.00,C00052122,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-11-18,Financial Front End Integration for Yukon Liquor Corporation,MAKE IT INC,$29,375.00,C00052111,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-06,CS PBMS APEX SYSTEM DEVELOPMENT,TECHKNOW SOFTWARE CORP,$46,800.00,C00052110,Original,0,,Community Services,IT System Development,Whitehorse,D,2019-20
2019-12-13,IT Enterprise Software Asset Management,TLE'NAX T'AWEI INC O/A,$48,000.00,C00052104,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-09,Engagement code change management,YELLOW PENCIL INC,$3,000.00,C00052103,Original,0,HPW-ICT-ES-SUPPORT-2018-0,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
2019-12-16,Posse - new feature development,COMPUTRONIX (CANADA) LTD,$600,000.00,C00052102,Original,0,,Environment,IT System Development,Whitehorse,D,2019-20
2019-11-01,System updates for federal legislation,TECHKNOW SOFTWARE CORP,$15,000.00,C00052101,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2019-20
2019-11-01,Online Citizen Engagement Platform support,3 PIKAS DEVELOPMENT STUDIO INC,$12,000.00,C00052095,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2019-09-16,Repair of Remote Internet at Klondike,12094 YK INC O/A,$3,345.00,C00052087,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-10-07,Engagement software services,BANG THE TABLE LTD,$2,300.00,C00052048,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2019-20
2019-11-18,Design, install, configuration for VMWare ONE Access,INTERDYNAMIX,$68,202.00,C00052047,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-17,ActiveBatch Annual Licensing,ADVANCED SYSTEMS CONCEPTS INC,$51,302.06,C00052042,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2020-01-17,ActiveBatch Annual Licensing,ADVANCED SYSTEMS CONCEPTS INC,$2,000.00,C00052042,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2019-11-25,Operational Support,MAKE IT INC,$25,000.00,C00052041,Original,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2019-20
2019-11-25,Operational Support,MAKE IT INC,$10,000.00,C00052041,1,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2019-20
2019-11-25,Operational Support,MAKE IT INC,$8,450.00,C00052041,2,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2019-20
2019-12-01,Visual Paradigm license maintenance,VISUAL PARADIGM INTERNATIONAL,$2,400.00,C00052026,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2019-20
2019-12-02,CLAIMS SOLUTION UPGRADE AND MIGRATION,CLEAR RISK INC,$20,000.00,C00052022,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-12-02,CLAIMS SOLUTION UPGRADE AND MIGRATION,CLEAR RISK INC,$0.00,C00052022,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2020-21
2019-11-23,Maintenance service agreement for microfiche digitizer,RISTECH INFORMATION SOLUTIONS,$5,400.00,C00052015,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2019-20
2019-11-25,Student Information System custom development.,FUJITSU CONSULTING (CANADA)INC,$5,000.00,C00052002,Original,0,,Education,IT System Development,Whitehorse,D,2019-20
2019-11-28,Student Information System custom development.,FUJITSU CONSULTING (CANADA)INC,$5,000.00,C00052001,Original,0,,Education,IT System Development,Whitehorse,D,2019-20
2019-11-25,Custom Development of proprietary 4D software.,4D INC,$10,000.00,C00052000,Original,0,,Education,IT System Development,Whitehorse,D,2019-20
2019-06-20,Student Information System custom development.,FUJITSU CONSULTING (CANADA)INC,$1,460.55,C00051999,Original,0,,Education,IT System Development,Whitehorse,D,2019-20
2019-11-20,Blog code management support,YELLOW PENCIL INC,$5,000.00,C00051966,Original,0,HPW-ICT-ES-SUPPORT-2018-0,Highways & Public Works,IT System Development,Whitehorse,O,2019-20
